created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Sep 25 09:47:59 +0000 2023;1706244144874832224;"@KeretaCepatID Sts karawang";0;0;0;0;tl;1548934140523085824;1706180147672707371;CitsMoer;https://twitter.com/CitsMoer/status/1706244144874832224
Mon Sep 25 09:43:57 +0000 2023;1706243129085677914;"@jalur5_ @KeretaCepatID Sampai sta bdg lo naek publik transport apaan";0;0;0;0;in;1317750858256240640;1706134773876523074;anakodok2009;https://twitter.com/anakodok2009/status/1706243129085677914
Mon Sep 25 09:24:23 +0000 2023;1706238207657197902;"@tvOneNews Bilang buat lapangan kerja, buktinya kcic berapa warga asli Indonesia yg kerja d sana?";0;0;0;0;in;1567204554038743041;1706196111642521740;QnFTrain1;https://twitter.com/QnFTrain1/status/1706238207657197902
Mon Sep 25 09:10:16 +0000 2023;1706234653202657574;"@KeretaCepatID Gak kebayang nanti suatu saat bisa ke Surabaya kurang dari 4 jam.";0;0;0;0;in;882461455387303936;1706180147672707371;taofan_pratama;https://twitter.com/taofan_pratama/status/1706234653202657574
Mon Sep 25 09:07:24 +0000 2023;1706233931350339753;"@KeretaCepatID API response untuk tgl 26-28. lihat field "data", ada yg aneh?? null array.  ini yg bikin tampilan "tiket tidak tersedia", instead of "tiket habis". ya karena emang di sistem backendnya gaada.  klo dalam sehari ada 1000 penumpang, yakin dalam 3 hari itu buat undangan semua, 3000? https://t.co/aW8M2MA0mw";0;0;0;0;in;1297861488300851202;1706180147672707371;ClimbingGuy3000;https://twitter.com/ClimbingGuy3000/status/1706233931350339753
Mon Sep 25 09:06:52 +0000 2023;1706233796364992653;"@heriklender @KeretaCepatID Hahahha.... Iya sih emg udh g aneh juga";0;0;0;0;in;1370673646293766144;1706180147672707371;fajrinamanyaa;https://twitter.com/fajrinamanyaa/status/1706233796364992653
Mon Sep 25 09:00:18 +0000 2023;1706232147324125464;"@KeretaCepatID ini API response untuk tgl 25, 29, dan 30. https://t.co/qp7cchnhOL";0;1;0;0;in;1297861488300851202;1706180147672707371;ClimbingGuy3000;https://twitter.com/ClimbingGuy3000/status/1706232147324125464
Mon Sep 25 08:54:16 +0000 2023;1706230628151410822;"@KeretaCepatID bahkan di API nya, per tweet ini dibuat, masih gaada tiket yg dirilis di create buat tgl 26-28, tapi di frontend uda claim semua tiket penuh. fix, ada mafia di internal khususnya di bagian developerr.   kasiann woy yg cape2 warr, kalian malah mainin sistem ticketingnya";0;1;0;0;in;1297861488300851202;1706180147672707371;ClimbingGuy3000;https://twitter.com/ClimbingGuy3000/status/1706230628151410822
Mon Sep 25 08:52:36 +0000 2023;1706230209740263907;"@freitas21jm @SKotoharu @KeretaCepatID 29 September";0;1;0;0;in;1675380623136145408;1705831887758139856;dhimaz_rio2182;https://twitter.com/dhimaz_rio2182/status/1706230209740263907
Mon Sep 25 08:26:58 +0000 2023;1706223757977931787;"@dhimaz_rio2182 @SKotoharu @KeretaCepatID KK jadwal tanggal berapa tiketnya?";0;1;0;0;in;1704448052780789760;1705831887758139856;freitas21jm;https://twitter.com/freitas21jm/status/1706223757977931787
Mon Sep 25 08:21:40 +0000 2023;1706222423966925271;"Huy guys yuk coba naik kereta cepat, mumpung lagi gratis nih @KeretaCepatID https://t.co/zFWMZTuTnP";0;3;0;0;in;750701838;1706222423966925271;fauzzan_adrian;https://twitter.com/fauzzan_adrian/status/1706222423966925271
Mon Sep 25 08:08:13 +0000 2023;1706219040686170354;"kumparan mendapatkan kesempatan untuk menjajal fasilitas di dalam KCJB, Stasiun KCIC Halim di Jakarta Timur, dan KCIC Tegalluar di Kabupaten Bandung. #newsupdate #update #news #text https://t.co/Ti1dz5g9mD";0;0;0;1;in;759692754985242625;1706219040686170354;kumparan;https://twitter.com/kumparan/status/1706219040686170354
Mon Sep 25 08:08:02 +0000 2023;1706218993487614127;"@WendySanarwanto 1. KCIC dari kontrak masih ada ribut sama CCG di Natuna  2. Aktivitas china di Natuna sudah menurun sebelum rempang ribut";0;0;0;22;in;1164725763637035008;1706169355434877331;gara_nam;https://twitter.com/gara_nam/status/1706218993487614127
Mon Sep 25 07:58:35 +0000 2023;1706216613312344524;"@KeretaCepatID Saya tggu yg berbayar saja buat nyoba mudah2 an lebih mudah dapat ticket nya. Tks";0;0;0;0;in;3101826253;1705824417501298809;kawa_nKita;https://twitter.com/kawa_nKita/status/1706216613312344524
Mon Sep 25 07:57:18 +0000 2023;1706216289348493552;"@KeretaCepatID stasion cimahi minnnnn";0;1;0;0;in;3044981024;1706180147672707371;Killmongahh;https://twitter.com/Killmongahh/status/1706216289348493552
